TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
EGIE3;39,70;7,31;9,61;3,84;0,82;53,44;56,36;30,27;5,16;7,51;2,35;1,75;2,91;62,66;-0,98;1,09;39,97;8,56;19,59;0,21;0,76;0,28;11,18;10,97;61.310.275,46;10,34;4,13;0,12;32.392.331.278,00
EKTR3;38,00;3,02;8,45;2,70;0,67;26,01;20,57;10,08;4,14;6,81;2,61;1,70;0,85;16,36;-0,97;1,15;31,95;7,88;16,70;0,25;0,75;0,78;7,62;18,39;7.599,00;14,07;4,50;-0,41;7.463.711.580,07
EKTR4;38,99;3,24;8,67;2,77;0,68;26,01;20,57;10,08;4,25;6,81;2,61;1,70;0,87;16,79;-0,99;1,15;31,95;7,88;16,70;0,25;0,75;0,78;7,62;18,39;25.348,23;14,07;4,50;-0,42;7.463.711.580,07
ELEK3;19,11;;24,46;2,66;1,07;11,39;2,82;2,53;21,94;38,76;5,75;0,70;0,62;3,75;-2,60;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,35;905.051.916,30
ELEK4;36,99;;47,34;5,15;2,07;11,39;2,82;2,53;42,48;38,76;5,75;0,70;1,20;7,26;-5,02;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,68;905.051.916,30
ELET3;40,65;0,54;29,29;0,83;0,34;49,99;39,25;9,09;6,78;9,71;2,83;0,35;2,66;3,46;-0,43;1,88;2,83;1,16;7,24;0,41;0,59;0,13;2,97;;236.124.378,67;49,03;1,39;-0,92;95.125.230.381,86
ELET5;90,00;2,28;64,85;1,84;0,75;49,99;39,25;9,09;15,01;9,71;2,83;0,35;5,89;7,66;-0,95;1,88;2,83;1,16;7,24;0,41;0,59;0,13;2,97;;8.750,50;49,03;1,39;-2,04;95.125.230.381,86
ELET6;45,44;3,29;32,74;0,93;0,38;49,99;39,25;9,09;7,58;9,71;2,83;0,35;2,97;3,87;-0,48;1,88;2,83;1,16;7,24;0,41;0,59;0,13;2,97;;51.350.472,25;49,03;1,39;-1,03;95.125.230.381,86
ELMD3;17,54;;42,16;3,07;1,05;45,40;20,78;6,65;13,49;16,66;3,17;0,72;2,80;86,81;-1,43;1,05;7,28;2,48;8,73;0,34;0,58;0,37;37,68;;1.329.488,71;5,72;0,42;-0,05;2.455.315.027,62
ELPL3;8,31;;1,04;0,68;0,06;24,93;19,27;8,07;0,43;2,03;1,60;2,51;0,08;-0,95;-0,08;0,81;65,85;5,41;33,14;0,08;0,92;0,67;7,49;;;12,16;8,00;0,07;1.640.949.623,22
EMAE3;25,35;7,12;10,14;0,81;0,46;17,63;2,25;15,31;69,00;86,37;-33,67;-0,39;1,55;1,19;-0,83;7,07;7,97;4,51;1,06;0,57;0,43;0,29;20,52;-4,97;;31,37;2,50;-0,90;1.629.437.970,50
EMAE4;56,50;3,52;22,60;1,80;1,02;17,63;2,25;15,31;153,78;86,37;-33,67;-0,39;3,46;2,65;-1,85;7,07;7,97;4,51;1,06;0,57;0,43;0,29;20,52;-4,97;108.326,54;31,37;2,50;-2,00;1.629.437.970,50
EMBR3;22,44;;-406,84;1,30;0,32;18,00;4,64;-0,15;13,36;18,52;5,16;0,50;0,62;1,43;-0,73;1,65;-0,32;-0,08;3,22;0,24;0,73;0,51;4,54;;120.777.570,54;17,23;-0,06;4,23;16.616.035.587,36
ENAT3;18,70;0,80;71,88;1,28;0,61;36,94;15,75;4,27;19,50;21,99;2,49;0,16;3,07;4,79;-0,86;1,77;1,78;0,85;3,15;0,47;0,53;0,20;34,10;-28,00;39.083.159,54;14,58;0,26;-0,78;4.970.589.123,50
ENBR3;24,08;1,12;11,69;1,29;0,38;30,72;20,25;6,59;3,81;6,40;2,60;0,88;0,77;-9,12;-0,57;0,89;11,05;3,27;12,29;0,30;0,67;0,50;6,98;14,37;27.666.157,79;18,65;2,06;-0,25;13.994.459.653,44
ENEV3;12,64;;60,37;1,55;0,41;35,96;23,06;3,43;8,97;16,17;7,20;1,24;2,07;11,38;-0,53;1,18;2,56;0,68;5,45;0,26;0,69;0,20;17,63;28,28;75.948.765,46;8,17;0,21;-0,88;20.028.994.857,92
ENGI11;50,78;4,92;13,77;1,93;0,36;27,18;21,15;6,23;4,05;8,49;4,44;2,11;0,86;-62,00;-0,47;0,98;14,02;2,59;11,08;0,18;0,77;0,42;14,21;24,77;176.587.746,88;26,31;3,69;-0,55;23.251.396.877,43
ENGI3;17,46;2,86;23,67;3,32;0,61;27,18;21,15;6,23;6,97;8,49;4,44;2,11;1,47;-106,58;-0,80;0,98;14,02;2,59;11,08;0,18;0,77;0,42;14,21;24,77;96.480,96;5,26;0,74;-0,94;23.251.396.877,43
ENGI4;8,40;5,95;11,39;1,60;0,29;27,18;21,15;6,23;3,35;8,49;4,44;2,11;0,71;-51,28;-0,38;0,98;14,02;2,59;11,08;0,18;0,77;0,42;14,21;24,77;135.440,67;5,26;0,74;-0,45;23.251.396.877,43
ENJU3;1,55;;-7,13;0,89;0,72;46,15;-41,92;-26,70;-4,54;-0,59;3,95;-0,77;1,90;1,22;-2,78;5,06;-12,45;-10,15;-19,55;0,82;0,18;0,38;32,86;;1.269.464,83;1,75;-0,22;0,14;314.077.411,40
ENMA3B;50,49;5,53;8,96;2,27;0,92;30,83;21,40;16,86;7,06;;1,53;0,49;1,51;24,40;-1,29;1,15;25,31;10,26;16,44;0,41;0,59;0,61;7,52;13,58;;22,28;5,64;0,16;
ENMA6B;83,99;3,32;14,90;3,77;1,53;30,83;21,40;16,86;11,74;;1,53;0,49;2,51;40,59;-2,15;1,15;25,31;10,26;16,44;0,41;0,59;0,61;7,52;13,58;;22,28;5,64;0,27;
ENMT3;73,00;2,29;13,86;4,50;1,26;32,78;26,98;16,02;8,23;10,43;2,34;1,28;2,22;49,08;-1,75;1,10;32,50;9,13;19,51;0,28;0,72;0,57;13,11;199,68;41.030,50;16,21;5,27;-69,03;15.697.371.338,65
ENMT4;71,01;2,36;13,48;4,38;1,23;32,78;26,98;16,02;8,01;10,43;2,34;1,28;2,16;47,74;-1,71;1,10;32,50;9,13;19,51;0,28;0,72;0,57;13,11;199,68;6.950,50;16,21;5,27;-67,15;15.697.371.338,65
EPAR3;9,60;27,34;4,50;1,15;1,01;13,55;12,07;6,58;2,45;2,14;-0,31;-0,15;0,30;2,21;-1,94;18,54;25,58;22,33;34,50;0,87;0,13;3,39;38,18;;278.660,33;8,33;2,13;-0,09;142.661.452,80
EQPA3;8,00;1,84;8,38;3,97;1,23;35,11;27,61;21,18;6,42;7,72;1,30;0,80;1,77;11,35;-1,87;1,47;47,39;14,71;25,26;0,31;0,69;0,69;10,57;28,02;41.291,96;2,02;0,96;0,16;17.670.365.337,00
EQPA5;7,50;1,97;7,85;3,72;1,16;35,11;27,61;21,18;6,02;7,72;1,30;0,80;1,66;10,64;-1,75;1,47;47,39;14,71;25,26;0,31;0,69;0,69;10,57;28,02;28.976,00;2,02;0,96;0,15;17.670.365.337,00
EQPA6;9,11;1,62;9,54;4,52;1,40;35,11;27,61;21,18;7,31;7,72;1,30;0,80;2,02;12,92;-2,13;1,47;47,39;14,71;25,26;0,31;0,69;0,69;10,57;28,02;2.836,40;2,02;0,96;0,18;17.670.365.337,00
EQPA7;7,75;1,90;8,11;3,84;1,19;35,11;27,61;21,18;6,22;7,72;1,30;0,80;1,72;10,99;-1,81;1,47;47,39;14,71;25,26;0,31;0,69;0,69;10,57;28,02;4.029,00;2,02;0,96;0,15;17.670.365.337,00
EQTL3;35,33;0,99;21,77;2,07;0,41;30,07;19,86;4,94;5,42;10,22;4,80;1,83;1,08;10,68;-0,54;1,19;9,51;1,88;10,16;0,20;0,77;0,38;24,50;13,29;275.720.643,96;17,06;1,62;-1,07;40.527.332.600,01
ESPA3;1,06;;-18,99;0,44;0,17;36,92;13,07;-2,03;2,95;8,26;5,31;0,79;0,39;2,88;-0,29;1,16;-2,30;-0,88;5,68;0,38;0,61;0,44;36,16;;1.896.400,38;2,43;-0,06;-0,19;383.108.449,96
ESTR3;8,00;;-0,95;-0,12;0,22;44,02;0,36;-42,60;111,69;219,12;145,50;;0,40;-0,11;-0,50;0,22;-12,38;-23,29;-0,12;-1,88;2,88;0,55;4,32;;900,00;-68,03;-8,42;-0,01;42.626.990,00
ESTR4;3,91;;-0,46;-0,06;0,11;44,02;0,36;-42,60;54,59;219,12;145,50;;0,20;-0,05;-0,25;0,22;-12,38;-23,29;-0,12;-1,88;2,88;0,55;4,32;;14.274,50;-68,03;-8,42;-0,01;42.626.990,00
ETER3;7,14;3,63;7,58;0,62;0,35;26,50;6,94;5,02;5,48;6,80;1,32;0,15;0,38;1,41;-0,69;2,07;8,19;4,66;8,40;0,57;0,43;0,93;12,27;;1.796.282,25;11,50;0,94;-0,11;441.084.745,50
EUCA3;17,63;3,35;5,94;0,74;0,41;32,81;12,52;10,36;4,92;6,24;1,55;0,23;0,62;2,61;-0,66;1,71;12,46;6,91;10,66;0,55;0,45;0,67;15,81;45,65;33.291,63;23,81;2,97;-0,24;1.557.402.769,40
EUCA4;16,40;3,96;5,53;0,69;0,38;32,81;12,52;10,36;4,57;6,24;1,55;0,23;0,57;2,43;-0,61;1,71;12,46;6,91;10,66;0,55;0,45;0,67;15,81;45,65;1.371.325,92;23,81;2,97;-0,22;1.557.402.769,40
EVEN3;7,31;6,89;9,20;0,75;0,21;20,53;6,80;6,28;8,50;9,56;1,06;0,09;0,58;0,38;-0,91;3,51;8,20;2,25;2,68;0,27;0,60;0,36;10,85;;5.972.938,92;9,69;0,79;1,03;1.462.000.000,00
EZTC3;15,51;1,32;18,21;0,75;0,59;29,18;13,62;17,82;23,83;23,96;0,13;0,00;3,25;1,63;-1,06;5,19;4,09;3,22;2,08;0,79;0,20;0,18;2,72;-12,11;31.435.651,58;20,81;0,85;-0,38;3.427.540.987,53
FBMC3;0,00;;0,00;0,00;0,00;-60,76;-92,67;-101,97;0,00;-0,74;-0,67;;0,00;0,00;0,00;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84
FBMC4;1,96;;-0,09;-0,02;0,03;-60,76;-92,67;-101,97;-0,10;-0,74;-0,67;;0,09;-0,04;-0,05;0,31;-24,19;-36,57;25,82;-1,51;2,51;0,36;-18,14;;;-87,48;-21,16;0,00;904.253,84
FESA3;15,18;4,10;11,18;1,65;1,30;28,80;16,65;18,39;12,35;7,93;-1,58;-0,21;2,06;4,40;-2,19;3,60;14,76;11,59;10,08;0,79;0,21;0,63;23,14;12,19;7.809,50;9,20;1,36;-0,19;4.131.020.800,00
FESA4;9,95;6,89;7,33;1,08;0,85;28,80;16,65;18,39;8,09;7,93;-1,58;-0,21;1,35;2,89;-1,43;3,60;14,76;11,59;10,08;0,79;0,21;0,63;23,14;12,19;6.752.285,54;9,20;1,36;-0,13;4.131.020.800,00
FHER3;6,30;;-0,84;8,70;0,12;-0,20;-7,55;-7,38;-0,82;-0,72;0,11;-1,12;0,06;0,83;-0,46;1,24;-1.033,75;-14,18;-1.194,93;0,01;0,99;1,92;3,45;;53.622,42;0,72;-7,48;0,00;339.300.889,20
FIBR3;66,30;;12,03;2,59;0,90;45,77;36,80;16,71;5,46;7,63;2,17;1,03;2,01;9,59;-1,28;1,46;21,57;7,48;17,10;0,35;0,65;0,45;21,43;;;25,55;5,51;0,07;36.712.556.310,30
FIEI3;12,99;;14,44;0,38;0,32;-8,72;-376,05;78,84;-3,03;-2,68;0,34;-0,04;11,38;-10,00;-0,35;0,73;2,63;2,21;-12,57;0,84;0,16;0,03;-18,70;;3.878,00;34,21;0,90;-0,11;31.463.767,47
FIGE3;11,99;0,33;3,15;0,18;0,17;100,00;93,63;45,81;1,54;0,52;;;1,44;14.171,80;-0,17;;5,71;5,54;;0,97;0,03;0,12;1,92;-5,73;;66,67;3,81;-0,09;9.497.566,76
FIGE4;0,00;;0,00;0,00;0,00;100,00;93,63;45,81;0,00;0,52;;;0,00;0,00;0,00;;5,71;5,54;;0,97;0,03;0,12;1,92;-5,73;;66,67;3,81;0,00;9.497.566,76
FIQE3;3,74;4,14;10,55;1,25;0,69;44,70;24,84;15,27;6,48;6,07;-0,41;-0,08;1,61;6,72;-0,97;1,53;11,90;6,51;11,68;0,55;0,45;0,43;;;826.317,08;2,98;0,35;1,66;1.354.065.537,66
FLEX3;0,00;;0,00;0,00;0,00;22,25;-72,50;-102,95;0,00;-0,44;-0,44;;0,00;0,00;0,00;0,15;-94,35;-223,42;100,17;-2,37;3,37;2,17;-5,08;;;-112,78;-106,40;0,00;0,00
FLRY3;16,27;2,67;23,84;1,72;0,77;27,02;14,26;6,35;10,62;14,31;3,70;0,60;1,51;9,67;-1,02;1,48;7,21;3,24;7,99;0,45;0,55;0,51;13,37;3,10;42.514.005,58;9,46;0,68;3,23;8.902.797.993,02
FNCN3;14,25;3,75;19,82;0,92;0,73;90,74;31,87;15,60;9,70;9,70;;;3,09;1,16;-2,42;9,25;4,66;3,66;;0,79;0,21;0,23;-12,29;11,87;;15,44;0,72;-0,24;13.021.336,50
FRAS3;15,31;1,58;12,73;2,15;1,05;34,03;15,05;9,57;8,09;7,82;-0,27;-0,07;1,22;2,96;-2,61;2,44;16,86;8,23;14,50;0,49;0,51;0,86;29,71;38,35;5.153.609,88;7,14;1,20;0,18;4.133.950.211,33
FRIO3;297,70;;-11,48;-2,78;0,71;16,90;6,84;-5,72;9,59;20,43;10,84;;0,66;-1,98;-2,48;0,67;-24,21;-6,15;9,74;-0,25;1,21;1,08;15,09;;291.056,86;-107,11;-25,93;0,27;1.222.580.665,80
FRTA3;1,58;;-0,57;-0,04;0,11;16,44;-20,02;-75,70;-2,16;-45,32;-43,16;;0,43;-0,03;-0,12;0,03;-7,67;-18,86;20,62;-2,46;3,46;0,25;-33,74;;53.638,25;-36,14;-2,77;0,00;3.244.697,48
FTRT3B;0,00;;0,00;0,00;0,00;;;;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;-0,95;-0,90;-2,42;0,95;0,05;0,00;;;;0,01;0,00;0,00;0,00
G2DI33;1,97;;3,30;0,27;0,24;100,00;82,45;77,51;3,11;4,07;0,96;0,08;2,56;-9,30;-0,25;0,46;8,22;7,38;7,89;0,90;0,10;0,10;;;70.933,00;7,25;0,60;-0,03;226.661.084,36
GBIO33;10,40;;-14,97;1,32;0,79;43,48;3,79;-10,14;40,09;47,57;7,48;0,25;1,52;7,57;-1,43;1,31;-8,83;-5,29;-0,10;0,60;0,40;0,52;12,83;;;7,86;-0,69;0,06;1.108.871.982,40
GEPA3;26,94;3,02;7,46;1,20;0,72;42,67;37,35;24,44;4,88;5,71;0,89;0,22;1,82;-6,38;-0,83;0,54;16,06;9,61;13,62;0,60;0,40;0,39;-1,18;6,94;9.735,00;22,48;3,61;0,06;2.512.554.883,02
GEPA4;26,44;3,07;7,32;1,18;0,70;42,67;37,35;24,44;4,79;5,71;0,89;0,22;1,79;-6,26;-0,81;0,54;16,06;9,61;13,62;0,60;0,40;0,39;-1,18;6,94;18.614,67;22,48;3,61;0,06;2.512.554.883,02
GETT11;4,81;;15,12;2,48;0,16;41,43;18,41;17,71;14,55;;0,99;0,17;2,68;6,28;-3,92;1,03;16,41;1,07;10,57;0,07;0,93;0,06;;;;1,94;0,32;0,13;
GETT3;2,40;;7,55;1,24;0,08;41,43;18,41;17,71;7,26;;0,99;0,17;1,34;3,13;-1,96;1,03;16,41;1,07;10,57;0,07;0,93;0,06;;;;1,94;0,32;0,07;
GETT4;2,40;;7,55;1,24;0,08;41,43;18,41;17,71;7,26;;0,99;0,17;1,34;3,13;-1,96;1,03;16,41;1,07;10,57;0,07;0,93;0,06;;;;1,94;0,32;0,07;
GFSA3;10,95;;-3,49;0,45;0,14;3,46;-23,01;-18,28;-2,77;-8,96;-6,19;1,00;0,64;0,41;-0,47;2,03;-12,88;-4,13;-8,10;0,32;0,68;0,23;7,64;;82.258.899,33;24,36;-3,14;-0,01;758.651.916,00
GGBR3;20,01;8,05;4,32;0,69;0,46;17,50;16,69;11,27;2,92;3,51;0,45;0,11;0,49;1,73;-0,77;2,93;16,07;10,64;15,45;0,66;0,34;0,94;17,42;;1.301.599,42;28,80;4,63;-0,11;36.847.460.958,18
GGBR4;21,47;7,50;4,64;0,75;0,49;17,50;16,69;11,27;3,13;3,51;0,45;0,11;0,52;1,85;-0,83;2,93;16,07;10,64;15,45;0,66;0,34;0,94;17,42;;206.160.842,63;28,80;4,63;-0,11;36.847.460.958,18
GGPS3;18,65;1,39;21,10;4,25;1,30;17,38;10,75;5,80;11,38;11,84;0,46;0,17;1,22;3,86;-3,00;2,45;20,15;6,15;13,59;0,30;0,69;1,06;;;31.692.585,21;4,39;0,88;0,70;12.535.975.479,55
GMAT3;7,03;;13,59;1,87;1,03;21,56;6,17;4,52;9,94;11,57;1,62;0,31;0,61;2,55;-2,70;2,90;13,80;7,59;12,73;0,55;0,44;1,68;30,71;48,33;27.784.916,54;3,75;0,52;0,66;15.531.702.935,37
GNDI3;66,95;;-3.584,81;5,84;2,38;18,55;3,28;-0,10;104,45;109,34;4,90;0,27;3,42;79,65;-3,01;1,17;-0,16;-0,07;2,22;0,41;0,59;0,69;29,03;;;11,47;-0,02;35,34;41.526.443.086,05
GOAU3;10,21;15,57;3,84;0,59;0,14;17,50;16,60;3,80;0,88;1,24;0,38;0,25;0,15;0,49;-0,23;3,02;15,29;3,54;15,06;0,23;0,33;0,93;17,42;;1.147.990,67;17,38;2,66;-0,09;10.403.731.392,21
GOAU4;10,00;15,90;3,76;0,58;0,13;17,50;16,60;3,80;0,86;1,24;0,38;0,25;0,14;0,48;-0,23;3,02;15,29;3,54;15,06;0,23;0,33;0,93;17,42;;89.358.897,29;17,38;2,66;-0,09;10.403.731.392,21
GOLL4;2,50;;75,25;-0,36;0,47;29,03;15,11;0,58;2,87;3,79;3,41;;0,43;-0,77;-0,59;0,25;-0,48;0,62;-23,52;-1,28;2,28;1,07;8,03;41,44;91.987.736,08;-6,88;0,03;-0,74;1.048.249.795,00
GPAR3;50,00;;91,48;5,48;5,24;-23,58;-1,12;602,31;-49.183,03;-46.913,40;2.269,63;-0,25;551,01;18,65;-7,39;30,83;5,99;5,73;-1,18;0,96;0,04;0,01;-9,31;-50,35;5.000,00;9,13;0,55;-0,96;3.983.825.100,00
GPIV33;2,86;;-0,24;0,13;0,04;100,00;124,93;113,10;-0,21;0,25;0,46;-0,28;;0,39;-0,07;1,38;-54,77;-17,67;-23,53;0,32;0,46;-0,16;;;360.728,46;22,21;-12,16;-0,01;123.683.259,70
GRAO3;0,00;;0,00;0,00;0,00;3,46;1,21;1,33;0,00;3,54;3,54;0,78;0,00;0,00;0,00;0,87;24,40;3,85;0,24;0,16;0,75;2,89;;;;1,30;0,32;0,00;0,00
GRND3;6,59;21,05;11,49;1,71;1,54;43,97;10,49;21,23;23,27;20,53;-2,74;-0,20;2,44;2,79;-4,30;7,09;14,85;13,38;6,59;0,90;0,10;0,63;2,21;-4,78;7.171.661,54;3,86;0,57;-0,87;5.945.234.400,00
GSHP3;14,00;;-1,60;-0,03;0,02;68,37;26,36;-10,72;0,65;43,15;42,50;;0,17;-0,44;-0,02;0,81;-2,01;-1,08;2,87;-0,54;1,54;0,10;-9,39;;8.604,22;-435,81;-8,74;0,02;27.002.766,00
GUAR3;5,12;;-15,80;0,51;0,19;58,32;3,34;-1,87;8,83;14,77;5,93;0,34;0,30;0,77;-0,50;1,62;-3,24;-1,17;3,29;0,36;0,64;0,63;5,59;;9.458.060,88;9,99;-0,32;0,10;2.555.904.000,00
GUAR4;151,00;;-465,97;15,12;5,47;58,32;3,34;-1,87;260,46;14,77;5,93;0,34;8,71;22,57;-14,82;1,62;-3,24;-1,17;3,29;0,36;0,64;0,63;5,59;;;9,99;-0,32;2,85;2.555.904.000,00
HAGA3;2,50;;4,11;-0,54;0,50;25,37;20,32;24,98;5,05;-0,30;-3,41;;1,03;1,19;-3,32;1,97;-13,04;12,15;-15,44;-0,93;1,93;0,49;2,91;;6.615,80;-4,67;0,61;0,04;18.326.000,48
HAGA4;1,06;;1,74;-0,23;0,21;25,37;20,32;24,98;2,14;-0,30;-3,41;;0,44;0,51;-1,41;1,97;-13,04;12,15;-15,44;-0,93;1,93;0,49;2,91;;13.180,58;-4,67;0,61;0,02;18.326.000,48
HAPV3;3,83;;-28,19;0,59;0,39;24,41;0,59;-3,80;180,92;215,24;34,32;0,11;1,07;67,82;-0,44;1,05;-2,09;-1,37;-0,36;0,66;0,34;0,36;43,91;;272.962.169,08;6,51;-0,14;-0,10;28.876.144.297,29
HBOR3;2,66;3,44;8,79;0,26;0,06;28,28;17,76;3,54;1,75;9,97;8,22;1,20;0,31;0,16;-0,15;3,03;2,90;0,70;4,20;0,24;0,60;0,20;11,84;;1.904.185,88;10,42;0,30;-0,35;356.043.851,52
HBRE3;5,00;;9,78;0,27;0,12;82,30;160,69;34,60;2,11;6,15;4,05;0,52;3,39;123,02;-0,13;1,02;2,76;1,22;5,85;0,44;0,42;0,04;21,74;-8,70;2.173.276,63;18,50;0,51;-0,14;515.944.905,00
HBSA3;3,74;;53,56;1,79;0,44;38,61;23,12;2,64;6,13;13,79;7,67;2,25;1,42;3,45;-0,57;2,44;3,35;0,83;6,62;0,25;0,75;0,31;17,46;35,34;14.907.854,29;2,09;0,07;-0,23;2.843.831.084,82
HBTS5;35,00;8,28;3,00;0,55;0,23;85,98;163,47;144,77;2,65;4,19;1,54;0,32;4,34;6,43;-0,25;1,67;18,44;7,54;14,92;0,41;0,59;0,05;49,55;;46.474,67;63,34;11,68;0,00;319.679.045,00
HETA3;96,00;;0,24;-0,14;3,85;100,00;51,79;6.253,57;28,61;200,53;189,70;;14,82;-15,71;-4,79;0,44;-58,70;1.625,38;385,00;-27,69;28,69;0,26;3,27;;;-690,16;405,13;0,00;18.532.186,19
HETA4;6,19;;0,02;-0,01;0,25;100,00;51,79;6.253,57;1,85;200,53;189,70;;0,96;-1,01;-0,31;0,44;-58,70;1.625,38;385,00;-27,69;28,69;0,26;3,27;;3.817,59;-690,16;405,13;0,00;18.532.186,19
HGTX3;37,50;;101,99;3,57;2,48;40,58;-0,59;4,10;-707,65;-713,65;-5,99;0,03;4,18;7,50;-5,59;2,47;3,51;2,43;-7,32;0,69;0,31;0,59;-7,54;-26,63;;10,49;0,37;-1,23;6.095.022.637,50
HOOT3;0,00;;0,00;0,00;0,00;69,54;112,13;92,40;0,00;0,07;-0,07;;0,00;0,00;0,00;0,12;-60,53;25,13;-62,58;-0,42;1,48;0,27;-3,08;;;-11,37;6,88;0,00;22.183.528,14
HOOT4;2,81;;0,41;-0,25;0,10;69,54;112,13;92,40;0,34;0,07;-0,07;;0,38;-0,16;-0,11;0,12;-60,53;25,13;-62,58;-0,42;1,48;0,27;-3,08;;22.581,65;-11,37;6,88;0,03;22.183.528,14
HYPE3;31,28;3,94;11,20;1,74;0,82;63,15;32,88;21,60;7,36;10,19;2,83;0,67;2,42;5,19;-1,23;1,89;15,53;7,29;12,12;0,47;0,53;0,34;16,61;12,88;93.774.832,00;17,98;2,79;1,23;19.813.403.343,44
IDVL3;2,16;;-0,99;0,93;0,06;-18,91;-40,19;-154,60;-3,81;-3,84;;;1,53;0,48;-0,13;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IDVL4;2,67;;-1,22;1,16;0,07;-18,91;-40,19;-154,60;-4,71;-3,84;;;1,89;0,59;-0,16;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IFCM3;1,50;;-3,73;0,70;0,30;43,40;-3,27;-24,04;-27,41;-43,34;-15,93;0,41;0,90;-36,74;-0,41;0,97;-18,75;-7,99;-1,72;0,43;0,57;0,33;;;12.139.927,13;2,14;-0,40;-0,21;956.003.269,50
IGBR3;175,99;;0,56;-0,34;1,04;100,00;6.032,01;5.379,32;0,50;1,06;0,56;;30,26;-0,99;-2,15;0,33;-60,10;184,10;-146,75;-3,06;4,06;0,03;-7,98;;250.175,33;-520,56;312,87;0,00;220.074.791,04
IGSN3;0,00;;0,00;0,00;0,00;32,05;12,01;-21,54;0,00;23,19;23,19;2,31;0,00;0,00;0,00;2,85;-17,85;-4,02;0,38;0,23;0,77;0,19;29,48;;;6,26;-1,12;0,00;0,00
IGTA3;33,00;;68,93;1,88;0,97;62,04;54,08;8,01;10,21;12,36;2,16;0,40;5,52;81,71;-1,24;1,06;2,73;1,40;9,68;0,51;0,48;0,18;7,55;-17,47;;17,55;0,48;0,31;5.758.073.079,00
IGTI11;23,71;1,54;34,78;2,33;1,33;61,96;51,62;24,53;16,53;13,83;3,14;0,44;8,53;16,53;-1,65;1,71;6,70;3,83;8,12;0,57;0,43;0,16;7,95;28,92;63.732.108,04;10,17;0,68;0,02;6.262.025.101,30
IGTI3;2,87;1,82;12,63;0,85;0,48;61,96;51,62;24,53;6,00;13,83;3,14;0,44;3,10;6,00;-0,60;1,71;6,70;3,83;8,12;0,57;0,43;0,16;7,95;28,92;344.030,29;3,39;0,23;0,01;6.262.025.101,30
IGTI4;10,24;1,53;45,07;3,02;1,73;61,96;51,62;24,53;21,41;13,83;3,14;0,44;11,05;21,42;-2,14;1,71;6,70;3,83;8,12;0,57;0,43;0,16;7,95;28,92;4.767,25;3,39;0,23;0,03;6.262.025.101,30
INEP3;3,98;;-0,48;-0,10;0,14;-81,15;-1.248,74;-3.918,33;-1,51;-9,14;-7,69;;18,83;-0,14;-0,16;0,08;-20,32;-29,52;15,10;-1,45;2,45;0,01;-23,07;;277.906,08;-40,76;-8,28;0,00;169.293.618,46
INEP4;3,42;;-0,41;-0,08;0,12;-81,15;-1.248,74;-3.918,33;-1,30;-9,14;-7,69;;16,18;-0,12;-0,13;0,08;-20,32;-29,52;15,10;-1,45;2,45;0,01;-23,07;;211.915,38;-40,76;-8,28;0,00;169.293.618,46
INNT3;0,00;;0,00;0,00;0,00;26,13;11,28;9,78;0,00;5,13;5,13;1,45;0,00;0,00;0,00;0,83;24,48;3,82;8,98;0,16;0,84;0,39;30,40;13,32;;1,94;0,48;0,00;0,00
INTB3;20,92;1,00;13,16;2,78;1,45;31,46;11,78;12,53;13,99;13,45;-0,54;-0,11;1,65;3,19;-5,32;2,68;21,10;11,04;13,25;0,52;0,47;0,88;23,09;23,17;27.098.628,33;7,53;1,59;0,55;6.853.624.421,20
IRBR3;40,36;;88,24;0,80;0,15;-1,79;-8,51;0,58;-6,02;-6,02;;;0,51;-1,25;-0,40;0,83;0,90;0,17;;0,19;0,81;0,30;8,26;-47,29;69.618.403,08;50,69;0,46;-0,85;3.320.135.164,32
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14;1,36;443.994.658,60
ITSA3;10,06;5,81;7,53;1,30;1,01;33,55;205,76;186,19;6,81;6,96;0,19;0,04;14,01;20,86;-1,15;1,65;17,31;13,43;15,74;0,78;0,18;0,07;11,30;11,13;2.154.829,50;7,72;1,34;-1,64;103.358.875.500,82
